iteration,strategy,constraint,selected_threshold,in_bag_sensitivity,in_bag_specificity,in_bag_mcc,n_oob,events_oob,oob_threshold,oob_tp,oob_fp,oob_tn,oob_fn,oob_sensitivity_rule_out,oob_specificity_rule_in,oob_positive_predictive_value,oob_negative_predictive_value,oob_balanced_accuracy,oob_f1_score,oob_mcc
314,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12095678346128035,0.9166666666666666,0.5849056603773585,0.38925138466191217,70,13,0.12095678346128035,10,23,34,3,0.7692307692307693,0.5964912280701754,0.30303030303030304,0.918918918918919,0.6828609986504723,0.43478260869565216,0.2849064982597977
314,Rule-in,in-bag specificity >=90%; maximize MCC,0.37166784096654465,0.4166666666666667,0.9245283018867925,0.3832797793235314,70,13,0.37166784096654465,6,4,53,7,0.46153846153846156,0.9298245614035088,0.6,0.8833333333333333,0.6956815114709851,0.5217391304347826,0.43492389497698597
315,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10707407993672347,0.9166666666666666,0.5723270440251572,0.3796893994426594,66,11,0.10707407993672347,10,22,33,1,0.9090909090909091,0.6,0.3125,0.9705882352941176,0.7545454545454545,0.46511627906976744,0.3796283011826483
315,Rule-in,in-bag specificity >=90%; maximize MCC,0.4573018247992202,0.6388888888888888,0.9811320754716981,0.7076624644009406,66,11,0.4573018247992202,3,5,50,8,0.2727272727272727,0.9090909090909091,0.375,0.8620689655172413,0.5909090909090908,0.3157894736842105,0.20761369963434992
316,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.09209076357678637,0.9166666666666666,0.5220125786163522,0.34279495807866556,65,11,0.09209076357678637,11,25,29,0,1.0,0.5370370370370371,0.3055555555555556,1.0,0.7685185185185186,0.46808510638297873,0.4050859787819881
316,Rule-in,in-bag specificity >=90%; maximize MCC,0.34144490580644327,0.5277777777777778,0.9371069182389937,0.5069230264412111,65,11,0.34144490580644327,2,4,50,9,0.18181818181818182,0.9259259259259259,0.3333333333333333,0.847457627118644,0.5538720538720538,0.23529411764705882,0.13956776390735282
317,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1195287736466873,0.9166666666666666,0.5283018867924528,0.34730227516419315,70,14,0.1195287736466873,12,23,33,2,0.8571428571428571,0.5892857142857143,0.34285714285714286,0.9428571428571428,0.7232142857142857,0.4897959183673469,0.35714285714285715
317,Rule-in,in-bag specificity >=90%; maximize MCC,0.3950396574745765,0.5277777777777778,0.9811320754716981,0.6241030142451147,70,14,0.3950396574745765,7,6,50,7,0.5,0.8928571428571429,0.5384615384615384,0.8771929824561403,0.6964285714285714,0.5185185185185185,0.4040950971038548
318,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.06994219092985653,0.9444444444444444,0.4339622641509434,0.30511855771020563,65,12,0.06994219092985653,11,22,31,1,0.9166666666666666,0.5849056603773585,0.3333333333333333,0.96875,0.7507861635220126,0.4888888888888889,0.38925138466191217
318,Rule-in,in-bag specificity >=90%; maximize MCC,0.34779651217905133,0.6111111111111112,0.9056603773584906,0.5113508139814325,65,12,0.34779651217905133,3,4,49,9,0.25,0.9245283018867925,0.42857142857142855,0.8448275862068966,0.5872641509433962,0.3157894736842105,0.21843961588224597
319,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11903899637132405,0.9444444444444444,0.4968553459119497,0.34744702593127386,63,9,0.11903899637132405,8,29,25,1,0.8888888888888888,0.46296296296296297,0.21621621621621623,0.9615384615384616,0.6759259259259259,0.34782608695652173,0.2500866100840118
319,Rule-in,in-bag specificity >=90%; maximize MCC,0.3701594528076253,0.5,0.949685534591195,0.5132496994556273,63,9,0.3701594528076253,6,8,46,3,0.6666666666666666,0.8518518518518519,0.42857142857142855,0.9387755102040817,0.7592592592592593,0.5217391304347826,0.4364357804719848
320,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.16587081619041763,0.9166666666666666,0.6729559748427673,0.4613368640691173,62,13,0.16587081619041763,7,15,34,6,0.5384615384615384,0.6938775510204082,0.3181818181818182,0.85,0.6161695447409733,0.4,0.19767450645893092
320,Rule-in,in-bag specificity >=90%; maximize MCC,0.35891907518962046,0.6111111111111112,0.9056603773584906,0.5113508139814325,62,13,0.35891907518962046,4,7,42,9,0.3076923076923077,0.8571428571428571,0.36363636363636365,0.8235294117647058,0.5824175824175823,0.3333333333333333,0.17564595480607215
321,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1633392426955111,0.9444444444444444,0.660377358490566,0.47156767351599654,75,15,0.1633392426955111,4,20,40,11,0.26666666666666666,0.6666666666666666,0.16666666666666666,0.7843137254901961,0.4666666666666667,0.20512820512820512,-0.05716619504750294
321,Rule-in,in-bag specificity >=90%; maximize MCC,0.4186008046291566,0.6111111111111112,0.9937106918238994,0.7275269899963549,75,15,0.4186008046291566,1,6,54,14,0.06666666666666667,0.9,0.14285714285714285,0.7941176470588235,0.48333333333333334,0.09090909090909091,-0.045834924851410566
322,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12900463794699213,0.9166666666666666,0.5534591194968553,0.365617116681894,73,12,0.12900463794699213,11,26,35,1,0.9166666666666666,0.5737704918032787,0.2972972972972973,0.9722222222222222,0.7452185792349726,0.4489795918367347,0.36356895811570344
322,Rule-in,in-bag specificity >=90%; maximize MCC,0.3196950660271015,0.6944444444444444,0.9308176100628931,0.6252620545073375,73,12,0.3196950660271015,6,12,49,6,0.5,0.8032786885245902,0.3333333333333333,0.8909090909090909,0.6516393442622951,0.4,0.2607833360010129
323,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.08511859851125303,0.9166666666666666,0.5283018867924528,0.34730227516419315,72,13,0.08511859851125303,12,27,32,1,0.9230769230769231,0.5423728813559322,0.3076923076923077,0.9696969696969697,0.7327249022164277,0.46153846153846156,0.3593198921749396
323,Rule-in,in-bag specificity >=90%; maximize MCC,0.4150879662331022,0.6666666666666666,0.9685534591194969,0.6926614521383854,72,13,0.4150879662331022,7,5,54,6,0.5384615384615384,0.9152542372881356,0.5833333333333334,0.9,0.7268578878748371,0.56,0.46829046357897264
324,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1342039049061035,0.9722222222222222,0.4339622641509434,0.32852552513445543,72,12,0.1342039049061035,12,32,28,0,1.0,0.4666666666666667,0.2727272727272727,1.0,0.7333333333333334,0.42857142857142855,0.3567530340063379
324,Rule-in,in-bag specificity >=90%; maximize MCC,0.32162579493499477,0.3055555555555556,0.9308176100628931,0.28987688921168564,72,12,0.32162579493499477,5,3,57,7,0.4166666666666667,0.95,0.625,0.890625,0.6833333333333333,0.5,0.43481317827315213
325,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11407334971748555,0.9722222222222222,0.5157232704402516,0.3828891551084254,75,13,0.11407334971748555,10,20,42,3,0.7692307692307693,0.6774193548387096,0.3333333333333333,0.9333333333333333,0.7233250620347395,0.46511627906976744,0.3451183851258305
325,Rule-in,in-bag specificity >=90%; maximize MCC,0.3347238473411455,0.5833333333333334,0.9182389937106918,0.5128979738281962,75,13,0.3347238473411455,4,3,59,9,0.3076923076923077,0.9516129032258065,0.5714285714285714,0.8676470588235294,0.6296526054590571,0.4,0.33742347119239485
326,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.04172781523835266,1.0,0.36477987421383645,0.3096038848058072,72,13,0.04172781523835266,12,43,16,1,0.9230769230769231,0.2711864406779661,0.21818181818181817,0.9411764705882353,0.5971316818774446,0.35294117647058826,0.17594737059329296
326,Rule-in,in-bag specificity >=90%; maximize MCC,0.3299875861728282,0.7222222222222222,0.9182389937106918,0.6212237421458796,72,13,0.3299875861728282,5,8,51,8,0.38461538461538464,0.864406779661017,0.38461538461538464,0.864406779661017,0.6245110821382008,0.38461538461538464,0.24902216427640156
327,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11574164789704516,0.9166666666666666,0.5094339622641509,0.33385728351069205,78,16,0.11574164789704516,15,29,33,1,0.9375,0.532258064516129,0.3409090909090909,0.9705882352941176,0.7348790322580645,0.5,0.382528928395185
327,Rule-in,in-bag specificity >=90%; maximize MCC,0.45340833735172514,0.3055555555555556,1.0,0.5138480855977413,78,16,0.45340833735172514,1,0,62,15,0.0625,1.0,1.0,0.8051948051948052,0.53125,0.11764705882352941,0.22433161909252855
328,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.09203708834619427,0.9444444444444444,0.6226415094339622,0.4403257558381109,63,12,0.09203708834619427,10,26,25,2,0.8333333333333334,0.49019607843137253,0.2777777777777778,0.9259259259259259,0.6617647058823529,0.4166666666666667,0.25671801540513517
328,Rule-in,in-bag specificity >=90%; maximize MCC,0.4026072904712632,0.7222222222222222,0.9371069182389937,0.6593291404612159,63,12,0.4026072904712632,4,1,50,8,0.3333333333333333,0.9803921568627451,0.8,0.8620689655172413,0.6568627450980392,0.47058823529411764,0.455749833516708
329,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1632793169619332,0.9444444444444444,0.6415094339622641,0.4556966961542447,77,16,0.1632793169619332,12,25,36,4,0.75,0.5901639344262295,0.32432432432432434,0.9,0.6700819672131147,0.4528301886792453,0.2762372978974195
329,Rule-in,in-bag specificity >=90%; maximize MCC,0.4015265107365989,0.6666666666666666,0.9371069182389937,0.6174069653605874,77,16,0.4015265107365989,9,5,56,7,0.5625,0.9180327868852459,0.6428571428571429,0.8888888888888888,0.740266393442623,0.6,0.5054912487373951
330,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.09784773488905492,0.9722222222222222,0.48427672955974843,0.3615341820996483,67,13,0.09784773488905492,13,28,26,0,1.0,0.48148148148148145,0.3170731707317073,1.0,0.7407407407407407,0.48148148148148145,0.3907235083558873
330,Rule-in,in-bag specificity >=90%; maximize MCC,0.4069516496897747,0.4722222222222222,0.9685534591194969,0.5405464829867574,67,13,0.4069516496897747,5,4,50,8,0.38461538461538464,0.9259259259259259,0.5555555555555556,0.8620689655172413,0.6552706552706553,0.45454545454545453,0.36012451470030965
331,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.0679073776578939,1.0,0.3584905660377358,0.30580921846275444,71,12,0.0679073776578939,12,37,22,0,1.0,0.3728813559322034,0.24489795918367346,1.0,0.6864406779661016,0.39344262295081966,0.30218848933312725
331,Rule-in,in-bag specificity >=90%; maximize MCC,0.40717430542861716,0.3333333333333333,0.9622641509433962,0.3962120325036028,71,12,0.40717430542861716,3,1,58,9,0.25,0.9830508474576272,0.75,0.8656716417910447,0.6165254237288136,0.375,0.37879123257413394
332,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12401015181778881,1.0,0.5660377358490566,0.4405338589286114,72,13,0.12401015181778881,11,29,30,2,0.8461538461538461,0.5084745762711864,0.275,0.9375,0.6773142112125163,0.41509433962264153,0.2745150993393978
332,Rule-in,in-bag specificity >=90%; maximize MCC,0.5185495679278312,0.16666666666666666,1.0,0.3744484480027127,72,13,0.5185495679278312,2,0,59,11,0.15384615384615385,1.0,1.0,0.8428571428571429,0.5769230769230769,0.26666666666666666,0.3600976668493281
333,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.14314663984368003,0.9166666666666666,0.6352201257861635,0.4292027021917886,87,16,0.14314663984368003,11,25,46,5,0.6875,0.647887323943662,0.3055555555555556,0.9019607843137255,0.667693661971831,0.4230769230769231,0.2638149918093011
333,Rule-in,in-bag specificity >=90%; maximize MCC,0.362094860922672,0.5555555555555556,0.9056603773584906,0.4662942937392271,87,16,0.362094860922672,8,11,60,8,0.5,0.8450704225352113,0.42105263157894735,0.8823529411764706,0.6725352112676056,0.45714285714285713,0.3235680595952726
334,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1280974801888187,0.9166666666666666,0.5849056603773585,0.38925138466191217,69,13,0.1280974801888187,9,25,31,4,0.6923076923076923,0.5535714285714286,0.2647058823529412,0.8857142857142857,0.6229395604395604,0.3829787234042553,0.19231531058878115
334,Rule-in,in-bag specificity >=90%; maximize MCC,0.48105000361877803,0.4166666666666667,0.9811320754716981,0.5332002352309123,69,13,0.48105000361877803,1,0,56,12,0.07692307692307693,1.0,1.0,0.8235294117647058,0.5384615384615384,0.14285714285714285,0.25169111285381685
335,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.18653396218855833,0.9166666666666666,0.6666666666666666,0.4558312883411646,75,14,0.18653396218855833,11,25,36,3,0.7857142857142857,0.5901639344262295,0.3055555555555556,0.9230769230769231,0.6879391100702577,0.44,0.2931517851466889
335,Rule-in,in-bag specificity >=90%; maximize MCC,0.4072963891249805,0.5,0.9182389937106918,0.44378392057794513,75,14,0.4072963891249805,5,6,55,9,0.35714285714285715,0.9016393442622951,0.45454545454545453,0.859375,0.6293911007025761,0.4,0.285021097979393
336,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11726818133187769,0.9722222222222222,0.5911949685534591,0.43733889548057064,68,14,0.11726818133187769,7,18,36,7,0.5,0.6666666666666666,0.28,0.8372093023255814,0.5833333333333333,0.358974358974359,0.13976724838434157
336,Rule-in,in-bag specificity >=90%; maximize MCC,0.34292158892755037,0.6944444444444444,0.9245283018867925,0.612480031756665,68,14,0.34292158892755037,4,8,46,10,0.2857142857142857,0.8518518518518519,0.3333333333333333,0.8214285714285714,0.5687830687830688,0.3076923076923077,0.145910923101986
337,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12594489742989873,0.9722222222222222,0.5849056603773585,0.4325936030091607,77,16,0.12594489742989873,12,32,29,4,0.75,0.47540983606557374,0.2727272727272727,0.8787878787878788,0.6127049180327868,0.4,0.18480531773864323
337,Rule-in,in-bag specificity >=90%; maximize MCC,0.5071900709076547,0.2222222222222222,1.0,0.434681845256235,77,16,0.5071900709076547,2,0,61,14,0.125,1.0,1.0,0.8133333333333334,0.5625,0.2222222222222222,0.31885210782848317
338,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.05755246887340903,1.0,0.3836477987421384,0.3210444795834718,79,14,0.05755246887340903,13,34,31,1,0.9285714285714286,0.47692307692307695,0.2765957446808511,0.96875,0.7027472527472528,0.4262295081967213,0.315414570707415
338,Rule-in,in-bag specificity >=90%; maximize MCC,0.3992094986654697,0.4444444444444444,0.9748427672955975,0.5362007375111091,79,14,0.3992094986654697,3,3,62,11,0.21428571428571427,0.9538461538461539,0.5,0.8493150684931506,0.5840659340659341,0.3,0.24234478544496246
339,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.08796788070196443,0.9444444444444444,0.5094339622641509,0.3561568295637985,73,13,0.08796788070196443,12,27,33,1,0.9230769230769231,0.55,0.3076923076923077,0.9705882352941176,0.7365384615384616,0.46153846153846156,0.3628334370316406
339,Rule-in,in-bag specificity >=90%; maximize MCC,0.3687239261503895,0.6666666666666666,0.9685534591194969,0.6926614521383854,73,13,0.3687239261503895,6,4,56,7,0.46153846153846156,0.9333333333333333,0.6,0.8888888888888888,0.6974358974358974,0.5217391304347826,0.4393727723112039
340,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12087812278768131,0.9444444444444444,0.5283018867924528,0.36941583295932656,70,15,0.12087812278768131,13,23,32,2,0.8666666666666667,0.5818181818181818,0.3611111111111111,0.9411764705882353,0.7242424242424242,0.5098039215686274,0.3682002176496948
340,Rule-in,in-bag specificity >=90%; maximize MCC,0.41965720058435435,0.4166666666666667,0.9685534591194969,0.49263442758833154,70,15,0.41965720058435435,3,2,53,12,0.2,0.9636363636363636,0.6,0.8153846153846154,0.5818181818181818,0.3,0.2607144567760445
341,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.09300331204731407,0.9444444444444444,0.4528301886792453,0.3176377439784822,64,11,0.09300331204731407,11,28,25,0,1.0,0.4716981132075472,0.28205128205128205,1.0,0.7358490566037736,0.44,0.3647506786441383
341,Rule-in,in-bag specificity >=90%; maximize MCC,0.3436311330895382,0.6666666666666666,0.9371069182389937,0.6174069653605874,64,11,0.3436311330895382,6,3,50,5,0.5454545454545454,0.9433962264150944,0.6666666666666666,0.9090909090909091,0.7444253859348199,0.6,0.5305276009020488
342,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.3204087082874046,0.9166666666666666,0.8553459119496856,0.662022538772637,71,12,0.3204087082874046,6,13,46,6,0.5,0.7796610169491526,0.3157894736842105,0.8846153846153846,0.6398305084745763,0.3870967741935484,0.23673915281088506
342,Rule-in,in-bag specificity >=90%; maximize MCC,0.4607670080039697,0.3333333333333333,0.9937106918238994,0.5086846840791568,71,12,0.4607670080039697,1,2,57,11,0.08333333333333333,0.9661016949152542,0.3333333333333333,0.8382352941176471,0.5247175141242938,0.13333333333333333,0.09209505928447309
343,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.19187356757917573,0.9444444444444444,0.7484276729559748,0.5539803397619439,77,16,0.19187356757917573,11,26,35,5,0.6875,0.5737704918032787,0.2972972972972973,0.875,0.6306352459016393,0.41509433962264153,0.212170213746512
343,Rule-in,in-bag specificity >=90%; maximize MCC,0.44973608234369333,0.5,0.949685534591195,0.5132496994556273,77,16,0.44973608234369333,5,13,48,11,0.3125,0.7868852459016393,0.2777777777777778,0.8135593220338984,0.5496926229508197,0.29411764705882354,0.09527623063873804
344,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.09725082582329475,0.9722222222222222,0.5408805031446541,0.4004816576981685,60,10,0.09725082582329475,10,30,20,0,1.0,0.4,0.25,1.0,0.7,0.4,0.3162277660168379
344,Rule-in,in-bag specificity >=90%; maximize MCC,0.4194966150600711,0.3888888888888889,0.9433962264150944,0.39969853696506846,60,10,0.4194966150600711,4,1,49,6,0.4,0.98,0.8,0.8909090909090909,0.69,0.5333333333333333,0.512391895472064
